#
# $Id: adxectivos.txt,v 1.4 2007/10/03 07:03:01 fmendez Exp $
# $Name:  $
#	
aaronita,M,S
achampañados,M,P,achampañado
achaparrada,F,S,achaparrado
achaparradas,F,P,achaparrado
achaparrado,M,S,achaparrado
achaparrados,M,P,achaparrado
achaquienta,F,S,achaquiento
achaquientas,F,P,achaquiento
achaquiento,M,S,achaquiento
achaquientos,M,P,achaquiento
acharolada,F,S,acharolado
acharoladas,F,P,acharolado
acharolado,M,S,acharolado
acharolados,M,P,acharolado
achicada,F,S
achicadas,F,P
achicado,M,S
achicador,M,S,achicador
achicadora,F,S,achicador
achicadoras,F,P,achicador
achicadores,M,P,achicador
achicados,M,P,achicado
achinada,F,S,achinado
achinadas,F,P,achinado
achinado,M,S,achinado
achinados,M,P,achinado
achinelada,F,S,achinelado
achineladas,F,P,achinelado
achinelado,M,S,achinelado
achinelados,M,P,achinelado
achiotera,F,S,achiotero
achioteras,F,P,achiotero
achiotero,M,S,achiotero
achioteros,M,P,achiotero
achiquillada,F,S,achiquillado
achiquilladas,F,P,achiquillado
achiquillado,M,S,achiquillado
achiquillados,M,P,achiquillado
achocolatada,F,S,achocolatado
achocolatadas,F,P,achocolatado
achocolatado,M,S,achocolatado
achocolatados,M,P,achocolatado
acholada,F,S,acholado
acholadas,F,P,acholado
acholado,M,S,acholado
acholados,M,P,acholado
achulada,F,S,achulado
achuladas,F,P,achulado
achulado,M,S,achulado
achulados,M,P,achulado
aciaga,F,S,aciago
aciagas,F,P,aciago
aciago,M,S,aciago
aciagos,M,P,aciago
acicalada,F,S
acicaladas,F,P
acicalado,M,S
acicalador,M,S,acicalador
acicaladora,F,S,acicalador
acicaladoras,F,P,acicalador
acicaladores,M,P,acicalador
acicalados,M,P,acicalado
acicular,A,S,acicular
aciculares,A,P,acicular
acidalia,F,S,acidalio
acidalias,F,P,acidalio
acidalio,M,S,acidalio
acidalios,M,P,acidalio
acidiosa,F,S,acidioso
acidiosas,F,P,acidioso
acidioso,M,S,acidioso
acidiosos,M,P,acidioso
acidorresistente,A,S
acidorresistentes,A,P,acidorresistente
aciguatada,F,S,aciguatado
aciguatadas,F,P,aciguatado
aciguatado,M,S,aciguatado
aciguatados,M,P,aciguatado
acijada,F,S,acijado
acijadas,F,P,acijado
acijado,M,S,acijado
acijados,M,P,acijado
acijosa,F,S,acijoso
acijosas,F,P,acijoso
acijoso,M,S,acijoso
acijosos,M,P,acijoso
acimutal,A,S,acimutal
acimutales,A,P,acimutal
acipado,M,S,acipado
acipados,M,P,acipado
aclamador,M,S,aclamador
aclamadora,F,S,aclamador
aclamadoras,F,P,aclamador
aclamadores,M,P,aclamador
aclamídea,F,S,aclamídeo
aclamídeas,F,P,aclamídeo
aclamídeo,M,S,aclamídeo
aclamídeos,M,P,aclamídeo
aclarada,F,S
aclaradas,F,P,aclarada
aclarado,M,S
aclarador,M,S,aclarador
aclaradora,F,S,aclarador
aclaradoras,F,P,aclarador
aclaradores,M,P,aclarador
aclarados,M,P,aclarado
aclaratoria,F,S,aclaratorio
aclaratorias,F,P,aclaratorio
aclaratorio,M,S,aclaratorio
aclaratorios,M,P,aclaratorio
aclavelada,F,S,aclavelado
aclaveladas,F,P,aclavelado
aclavelado,M,S,aclavelado
aclavelados,M,P,aclavelado
acleida,F,S,acleido
acleidas,F,P,acleido
acleido,M,S,acleido
acleidos,M,P,acleido
aclimatable,A,S,aclimatable
aclimatables,A,P,aclimatable
aclorhídrica,F,S,aclorhídrico
aclorhídricas,F,P,aclorhídrico
aclorhídrico,M,S,aclorhídrico
aclorhídricos,M,P,aclorhídrico
acobrada,F,S,acobrado
acobradas,F,P,acobrado
acobrado,M,S,acobrado
acobrados,M,P,acobrado
acoceador,M,S,acoceador
acoceadora,F,S,acoceador
acoceadoras,F,P,acoceador
acoceadores,M,P,acoceador
acodada,F,S,acodado
acodadas,F,P,acodado
acodado,M,S,acodado
acodados,M,P,acodado
acodillada,F,S,acodillado
acodilladas,F,P,acodillado
acodillado,M,S,acodillado
acodillados,M,P,acodillado
acogediza,F,S,acogedizo
acogedizas,F,P,acogedizo
acogedizo,M,S,acogedizo
acogedizos,M,P,acogedizo
acogedor,M,S,acogedor
acogedora,F,S,acogedor
acogedoras,F,P,acogedor
acogedores,M,P,acogedor
acogullada,F,S,acogullado
acogulladas,F,P,acogullado
acogullado,M,S,acogullado
acogullados,M,P,acogullado
acollarada,F,S,acollarado
acollaradas,F,P,acollarado
acollarado,M,S,acollarado
acollarados,M,P,acollarado
acolmillado,M,S,acolmillado
acolmillados,M,P,acolmillado
acomedida,F,S,acomedido
acomedidas,F,P,acomedido
acomedido,M,S,acomedido
acomedidos,M,P,acomedido
acomendador,M,S,acomendador
acomendadora,F,S,acomendador
acomendadoras,F,P,acomendador
acomendadores,M,P,acomendador
acometedor,M,S,acometedor
acometedora,F,S,acometedor
acometedoras,F,P,acometedor
acometedores,M,P,acometedor
acomodable,A,S,acomodable
acomodables,A,P,acomodable
acomodada,F,S
acomodadas,F,P,acomodado
acomodadiza,F,S,acomodadizo
acomodadizas,F,P,acomodadizo
acomodadizo,M,S,acomodadizo
acomodadizos,M,P,acomodadizo
acomodado,M,S
acomodador,M,S,acomodador
acomodadora,F,S,acomodador
acomodadoras,F,P,acomodador
acomodadores,M,P,acomodador
acomodados,M,P,acomodado
acomodaticia,F,S,acomodaticio
acomodaticias,F,P,acomodaticio
acomodaticio,M,S,acomodaticio
acomodaticios,M,P,acomodaticio
acompasada,F,S,acompasado
acompasadas,F,P,acompasado
acompasado,M,S,acompasado
acompasados,M,P,acompasado
acompañada,F,S
acompañadas,F,P
acompañado,M,S
acompañador,M,S,acompañador
acompañadora,F,S,acompañador
acompañadoras,F,P,acompañador
acompañadores,M,P,acompañador
acompañados,M,P,acompañado
acomplejada,F,S,acomplejado
acomplejadas,F,P,acomplejado
acomplejado,M,S,acomplejado
acomplejados,M,P,acomplejado
acomplexionada,F,S,acomplexionado
acomplexionadas,F,P,acomplexionado
acomplexionado,M,S,acomplexionado
acomplexionados,M,P,acomplexionado
aconcagüina,F,S,aconcagüino
aconcagüinas,F,P,aconcagüino
aconcagüino,M,S,aconcagüino
aconcagüinos,M,P,aconcagüino
acondicionada,F,S
acondicionadas,F,P
acondicionado,M,S
acondicionador,M,S,acondicionador
acondicionadora,F,S,acondicionador
acondicionadoras,F,P,acondicionador
acondicionadores,M,P,acondicionador
acondicionados,M,P,acondicionado
acondroplásica,F,S,acondroplásico
acondroplásicas,F,P,acondroplásico
acondroplásico,M,S,acondroplásico
acondroplásicos,M,P,acondroplásico
aconfesional,A,S,aconfesional
aconfesionales,A,P,aconfesional
acongojador,M,S,acongojador
acongojadora,F,S,acongojador
acongojadoras,F,P,acongojador
acongojadores,M,P,acongojador
aconsejable,A,S,aconsejable
aconsejables,A,P,aconsejable
aconsejada,F,S
aconsejadas,F,P,aconsejado
aconsejado,M,S
aconsejador,M,S,aconsejador
aconsejadora,F,S,aconsejador
aconsejadoras,F,P,aconsejador
aconsejadores,M,P,aconsejador
aconsejados,M,P,aconsejado
acontecedera,F,S,acontecedero
acontecederas,F,P,acontecedero
acontecedero,M,S,acontecedero
acontecederos,M,P,acontecedero
acontecida,F,S,acontecido
acontecidas,F,P,acontecido
acontecido,M,S,acontecido
acontecidos,M,P,acontecido
acontiada,F,S,acontiado
acontiadas,F,P,acontiado
acontiado,M,S,acontiado
acontiados,M,P,acontiado
acopada,F,S,acopado
acopadas,F,P,acopado
acopado,M,S,acopado
acopados,M,P,acopado
acopetada,F,S,acopetado
acopetadas,F,P,acopetado
acopetado,M,S,acopetado
acopetados,M,P,acopetado
acopiador,M,S,acopiador
acopiadora,F,S,acopiador
acopiadoras,F,P,acopiador
acopiadores,M,P,acopiador
acoplador,M,S,acoplador
acopladora,F,S,acoplador
acopladoras,F,P,acoplador
acopladores,M,P,acoplador
acoquinada,F,S,acoquinado
acoquinadas,F,P,acoquinado
acoquinado,M,S,acoquinado
acoquinados,M,P,acoquinado
acorazada,F,S,acorazado
acorazadas,F,P,acorazado
acorazado,M,S,acorazado
acorazados,M,P,acorazado
acorazonada,F,S,acorazonado
acorazonadas,F,P,acorazonado
acorazonado,M,S,acorazonado
acorazonados,M,P,acorazonado
acorchada,F,S,acorchado
acorchadas,F,P,acorchado
acorchado,M,S,acorchado
acorchados,M,P,acorchado
acordada,F,S,acordado
acordadas,F,P,acordado
acordado,M,S,acordado
acordados,M,P,acordado
acordante,A,S
acordantes,A,P
acorde,M,S
acordes,M,P,acorde
acordonada,F,S,acordonado
acordonadas,F,P,acordonado
acordonado,M,S,acordonado
acordonados,M,P,acordonado
acornada,F,S,acornado
acornadas,F,P,acornado
acornado,M,S,acornado
acornados,M,P,acornado
acorneador,M,S,acorneador
acorneadora,F,S,acorneador
acorneadoras,F,P,acorneador
acorneadores,M,P,acorneador
acorredor,M,S,acorredor
acorredora,F,S,acorredor
acorredoras,F,P,acorredor
acorredores,M,P,acorredor
acosador,M,S,acosador
acosadora,F,S,acosador
acosadoras,F,P,acosador
acosadores,M,P,acosador
acostada,F,S,acostado
acostadas,F,P,acostado
acostado,M,S,acostado
acostados,M,P,acostado
acotiledones,M,P,acotiledón
acotiledón,M,S
acotiledónea,F,S,acotiledóneo
acotiledóneas,F,P,acotiledóneo
acotiledóneo,M,S,acotiledóneo
acotiledóneos,M,P,acotiledóneo
acre,M,S
acrecentador,M,S,acrecentador
acrecentadora,F,S,acrecentador
acrecentadoras,F,P,acrecentador
acrecentadores,M,P,acrecentador
acreditada,F,S,acreditado
acreditadas,F,P,acreditado
acreditado,M,S,acreditado
acreditados,M,P,acreditado
acreditativa,F,S,acreditativo
acreditativas,F,P,acreditativo
acreditativo,M,S,acreditativo
acreditativos,M,P,acreditativo
acreedor,M,S,acreedor
acreedora,F,S,acreedor
acreedoras,F,P,acreedor
acreedores,M,P,acreedor
acres,M,P,acre
acrescente,A,S
acrescentes,A,P,acrescente
acrianzada,F,S,acrianzado
acrianzadas,F,P,acrianzado
acrianzado,M,S,acrianzado
acrianzados,M,P,acrianzado
acribador,M,S,acribador
acribadora,F,S,acribador
acribadoras,F,P,acribador
acribadores,M,P,acribador
acriminador,M,S,acriminador
acriminadora,F,S,acriminador
acriminadoras,F,P,acriminador
acriminadores,M,P,acriminador
acriollada,F,S,acriollado
acriolladas,F,P,acriollado
acriollado,M,S,acriollado
acriollados,M,P,acriollado
acrisolada,F,S
acrisoladas,F,P
acrisolado,M,S
acrisolador,M,S,acrisolador
acrisoladora,F,S,acrisolador
acrisoladoras,F,P,acrisolador
acrisoladores,M,P,acrisolador
acrisolados,M,P,acrisolado
acristalada,F,S,acristalado
acristaladas,F,P,acristalado
acristalado,M,S,acristalado
acristalados,M,P,acristalado
acristianada,F,S,acristianado
acristianadas,F,P,acristianado
acristianado,M,S,acristianado
acristianados,M,P,acristianado
acroamática,F,S,acroamático
acroamáticas,F,P,acroamático
acroamático,M,S,acroamático
acroamáticos,M,P,acroamático
acrobática,F,S,acrobático
acrobáticas,F,P,acrobático
acrobático,M,S,acrobático
acrobáticos,M,P,acrobático
acromada,F,S,acromado
acromadas,F,P,acromado
acromado,M,S,acromado
acromados,M,P,acromado
acromegálica,F,S,acromegálico
acromegálicas,F,P,acromegálico
acromegálico,M,S,acromegálico
acromegálicos,M,P,acromegálico
acromial,A,S,acromial
acromiales,A,P,acromial
acromiana,F,S,acromiano
acromianas,F,P,acromiano
acromiano,M,S,acromiano
acromianos,M,P,acromiano
acromática,F,S,acromático
acromáticas,F,P,acromático
acromático,M,S,acromático
acromáticos,M,P,acromático
acrática,F,S,acrático
acráticas,F,P,acrático
acrático,M,S,acrático
acráticos,M,P,acrático
acrídido,M,S,acrídido
acrídidos,M,P,acrídido
acrílica,F,S,acrílico
acrílicas,F,P,acrílico
acrílico,M,S,acrílico
acrílicos,M,P,acrílico
acrónica,F,S,acrónico
acrónicas,F,P,acrónico
acrónico,M,S,acrónico
acrónicos,M,P,acrónico
acróstica,F,S,acróstico
acrósticas,F,P,acróstico
acróstico,M,S,acróstico
acrósticos,M,P,acróstico
actinomorfa,F,S,actinomorfo
actinomorfas,F,P,actinomorfo
actinomorfo,M,S,actinomorfo
actinomorfos,M,P,actinomorfo
actinométrica,F,S,actinométrico
actinométricas,F,P,actinométrico
actinométrico,M,S,actinométrico
actinométricos,M,P,actinométrico
activa,F,S,activo
activas,F,P,activo
activo,M,S,activo
activos,M,P,activo
actora,M,S
actoras,M,P,actora
actuada,F,S,actuado
actuadas,F,P,actuado
actuado,M,S,actuado
actuados,M,P,actuado
actual,A,S,actual
actuales,A,P,actual
actualizador,M,S,actualizador
actualizadora,F,S,actualizador
actualizadoras,F,P,actualizador
actualizadores,M,P,actualizador
actuante,A,S
actuantes,A,P,actuante
actuaria,M,S
actuarial,A,S,actuarial
actuariales,A,P,actuarial
actuarias,M,P,actuaria
actuosa,F,S,actuoso
actuosas,F,P,actuoso
actuoso,M,S,actuoso
actuosos,M,P,actuoso
actínica,F,S,actínico
actínicas,F,P,actínico
actínico,M,S,actínico
actínicos,M,P,actínico
actínido,M,S,actínido
actínidos,M,P,actínido
acuarelística,F,S,acuarelístico
acuarelísticas,F,P,acuarelístico
acuarelístico,M,S,acuarelístico
acuarelísticos,M,P,acuarelístico
acuario,M,S,acuario
acuarios,M,P,acuario
acuartelada,F,S,acuartelado
acuarteladas,F,P,acuartelado
acuartelado,M,S,acuartelado
acuartelados,M,P,acuartelado
acuatiles,A,P
acubada,F,S,acubado
acubadas,F,P,acubado
acubado,M,S,acubado
acubados,M,P,acubado
acucharada,F,S,acucharado
acucharadas,F,P,acucharado
acucharado,M,S,acucharado
acucharados,M,P,acucharado
acuchillada,F,S
acuchilladas,F,P
acuchillado,M,S
acuchillador,M,S,acuchillador
acuchilladora,F,S,acuchillador
acuchilladoras,F,P,acuchillador
acuchilladores,M,P,acuchillador
acuchillados,M,P,acuchillado
acuciador,M,S,acuciador
acuciadora,F,S,acuciador
acuciadoras,F,P,acuciador
acuciadores,M,P,acuciador
acuciosa,F,S,acucioso
acuciosas,F,P,acucioso
acucioso,M,S,acucioso
acuciosos,M,P,acucioso
aculada,F,S,aculado
aculadas,F,P,aculado
aculado,M,S,aculado
aculados,M,P,aculado
aculebrinada,F,S,aculebrinado
aculebrinadas,F,P,aculebrinado
aculebrinado,M,S,aculebrinado
aculebrinados,M,P,aculebrinado
acuminada,F,S,acuminado
acuminadas,F,P,acuminado
acuminado,M,S,acuminado
acuminados,M,P,acuminado
acuminosa,F,S,acuminoso
acuminosas,F,P,acuminoso
acuminoso,M,S,acuminoso
acuminosos,M,P,acuminoso
acumulable,A,S,acumulable
acumulables,A,P,acumulable
acumulador,M,S,acumulador
acumuladora,F,S,acumulador
acumuladoras,F,P,acumulador
acumuladores,M,P,acumulador
acumulativa,F,S,acumulativo
acumulativas,F,P,acumulativo
acumulativo,M,S,acumulativo
acumulativos,M,P,acumulativo
acuosa,F,S,acuoso
acuosas,F,P,acuoso
acuoso,M,S,acuoso
acuosos,M,P,acuoso
acurada,F,S,acurado
acuradas,F,P,acurado
acurado,M,S,acurado
acurados,M,P,acurado
acusable,A,S,acusable
acusables,A,P,acusable
acusada,F,S
acusadas,F,P,acusada
acusado,M,S
acusador,M,S,acusador
acusadora,F,S,acusador
acusadoras,F,P,acusador
acusadores,M,P,acusador
acusados,M,P,acusado
acusatoria,F,S,acusatorio
acusatorias,F,P,acusatorio
acusatorio,M,S,acusatorio
acusatorios,M,P,acusatorio
acusete,M,S
acusetes,M,P,acuse
acusica,M,S
acusicas,M,P,acusica
acusique,M,S
acusiques,M,P,acusique
acusona,F,S,acusón
acusonas,F,P,acusón
acusones,M,P,acusón
acusón,M,S,acusón
acuta,F,S,acuto
acutas,F,P,acuto
acuto,M,S,acuto
acutos,M,P,acuto
acutángulo,M,S,acutángulo
acutángulos,M,P,acutángulo
acuática,F,S,acuático
acuáticas,F,P,acuático
acuático,M,S,acuático
acuáticos,M,P,acuático
acuátil,A,S
acuícola,M,S
acuícolas,M,P,acuícola
acuífera,F,S,acuífero
acuíferas,F,P,acuífero
acuífero,M,S,acuífero
acuíferos,M,P,acuífero
acuñador,M,S,acuñador
acuñadora,F,S,acuñador
acuñadoras,F,P,acuñador
acuñadores,M,P,acuñador
acárida,F,S,acárido
acáridas,F,P,acárido
acárido,M,S,acárido
acáridos,M,P,acárido
acéfala,F,S,acéfalo
acéfalas,F,P,acéfalo
acéfalo,M,S,acéfalo
acéfalos,M,P,acéfalo
acérrima,F,S,acérrimo
acérrimas,F,P,acérrimo
acérrimo,M,S,acérrimo
acérrimos,M,P,acérrimo
acética,F,S,acético
acéticas,F,P,acético
acético,M,S,acético
acéticos,M,P,acético
acídula,F,S,acídulo
acídulas,F,P,acídulo
acídulo,M,S,acídulo
acídulos,M,P,acídulo
acústica,F,S,acústico
acústicas,F,P,acústico
acústico,M,S,acústico
acústicos,M,P,acústico
adagial,A,S,adagial
adagiales,A,P,adagial
adamada,F,S,adamado
adamadas,F,P,adamado
adamado,M,S,adamado
adamados,M,P,adamado
adamantina,F,S,adamantino
adamantinas,F,P,adamantino
adamantino,M,S,adamantino
adamantinos,M,P,adamantino
adamascada,F,S,adamascado
adamascadas,F,P,adamascado
adamascado,M,S,adamascado
adamascados,M,P,adamascado
adamita,M,S
adamitas,M,P,adamita
adaptable,A,S,adaptable
adaptables,A,P,adaptable
adaptador,M,S,adaptador
adaptadora,F,S,adaptador
adaptadoras,F,P,adaptador
adaptadores,M,P,adaptador
adecuada,F,S,adecuado
adecuadas,F,P,adecuado
adecuado,M,S,adecuado
adecuados,M,P,adecuado
adelantada,F,S
adelantadas,F,P
adelantado,M,S
adelantador,M,S,adelantador
adelantadora,F,S,adelantador
adelantadoras,F,P,adelantador
adelantadores,M,P,adelantador
adelantados,M,P
adelgazador,M,S,adelgazador
adelgazadora,F,S,adelgazador
adelgazadoras,F,P,adelgazador
adelgazadores,M,P,adelgazador
adenoidea,F,S,adenoideo
adenoideas,F,P,adenoideo
adenoideo,M,S,adenoideo
adenoideos,M,P,adenoideo
adenosa,F,S,adenoso
adenosas,F,P,adenoso
adenoso,M,S,adenoso
adenosos,M,P,adenoso
adepta,F,S,adepto
adeptas,F,P,adepto
adepto,M,S,adepto
adeptos,M,P,adepto
aderezada,F,S,aderezado
aderezadas,F,P,aderezado
aderezado,M,S,aderezado
aderezados,M,P,aderezado
adestrada,F,S
adestradas,F,P
adestrado,M,S
adestrador,M,S,adestrador
adestradora,F,S,adestrador
adestradoras,F,P,adestrador
adestradores,M,P,adestrador
adestrados,M,P,adestrado
adherente,A,S
adherentes,A,P,adherente
adhesiva,F,S,adhesivo
adhesivas,F,P,adhesivo
adhesivo,M,S,adhesivo
adhesivos,M,P,adhesivo
adiabática,F,S,adiabático
adiabáticas,F,P,adiabático
adiabático,M,S,adiabático
adiabáticos,M,P,adiabático
adiada,F,S,adiado
adiadas,F,P,adiado
adiado,M,S,adiado
adiados,M,P,adiado
adiamantada,F,S,adiamantado
adiamantadas,F,P,adiamantado
adiamantado,M,S,adiamantado
adiamantados,M,P,adiamantado
adiana,F,S,adiano
adianas,F,P,adiano
adiano,M,S,adiano
adianos,M,P,adiano
adicionador,M,S,adicionador
adicionadora,F,S,adicionador
adicionadoras,F,P,adicionador
adicionadores,M,P,adicionador
adicional,A,S,adicional
adicionales,A,P,adicional
adicta,F,S
adictas,F,P,adicta
adictiva,F,S,adictivo
adictivas,F,P,adictivo
adictivo,M,S,adictivo
adictivos,M,P,adictivo
adicto,M,S,adicto
adictos,M,P,adicto
adiestrada,F,S
adiestradas,F,P
adiestrado,M,S
adiestrador,M,S,adiestrador
adiestradora,F,S,adiestrador
adiestradoras,F,P,adiestrador
adiestradores,M,P,adiestrador
adiestrados,M,P,adiestrado
adinerada,F,S,adinerado
adineradas,F,P,adinerado
adinerado,M,S,adinerado
adinerados,M,P,adinerado
adintelada,F,S,adintelado
adinteladas,F,P,adintelado
adintelado,M,S,adintelado
adintelados,M,P,adintelado
adinámica,F,S,adinámico
adinámicas,F,P,adinámico
adinámico,M,S,adinámico
adinámicos,M,P,adinámico
adiposa,F,S,adiposo
adiposas,F,P,adiposo
adiposo,M,S,adiposo
adiposos,M,P,adiposo
aditicia,F,S,aditicio
aditicias,F,P,aditicio
aditicio,M,S,aditicio
aditicios,M,P,aditicio
aditiva,F,S,aditivo
aditivas,F,P,aditivo
aditivo,M,S,aditivo
aditivos,M,P,aditivo
adivinador,M,S,adivinador
adivinadora,F,S,adivinador
adivinadoras,F,P,adivinador
adivinadores,M,P,adivinador
adivinatoria,F,S,adivinatorio
adivinatorias,F,P,adivinatorio
adivinatorio,M,S,adivinatorio
adivinatorios,M,P,adivinatorio
adjetiva,F,S
adjetival,A,S,adjetival
adjetivales,A,P,adjetival
adjetivas,F,P,adjetivo
adjetivo,M,S,adjetivo
adjetivos,M,P,adjetivo
adjudicador,M,S,adjudicador
adjudicadora,F,S,adjudicador
adjudicadoras,F,P,adjudicador
adjudicadores,M,P,adjudicador
adjudicataria,F,S,adjudicatario
adjudicatarias,F,P,adjudicatario
adjudicatario,M,S
adjudicatarios,M,P,adjudicatario
adjunta,F,S,adjunto
adjuntas,F,P,adjunto
adjunto,M,S,adjunto
adjuntos,M,P,adjunto
adjurable,A,S,adjurable
adjurables,A,P,adjurable
adjurada,F,S,adjurado
adjuradas,F,P,adjurado
adjurado,M,S,adjurado
adjurados,M,P,adjurado
adjutor,M,S,adjutor
adjutora,F,S,adjutor
adjutoras,F,P,adjutor
adjutores,M,P,adjutor
administrada,F,S
administradas,F,P,administrada
administrado,M,S
administrador,M,S,administrador
administradora,F,S,administrador
administradoras,F,P,administrador
administradores,M,P,administrador
administrados,M,P,administrado
administrativa,F,S
administrativas,F,P,administrativo
administrativista,A,S,administrativo
administrativistas,A,P,administrativo
administrativo,M,S,administrativo
administrativos,M,P,administrativo
administratoria,F,S,administratorio
administratorias,F,P,administratorio
administratorio,M,S,administratorio
administratorios,M,P,administratorio
admirable,A,S,admirable
admirables,A,P,admirable
admirador,M,S,admirador
admiradora,F,S,admirador
admiradoras,F,P,admirador
admiradores,M,P,admirador
admirativa,F,S,admirativo
admirativas,F,P,admirativo
admirativo,M,S,admirativo
admirativos,M,P,admirativo
admisible,A,S,admisible
admisibles,A,P,admisible
admonitoria,F,S,admonitorio
admonitorias,F,P,admonitorio
admonitorio,M,S,admonitorio
admonitorios,M,P,admonitorio
adnata,F,S,adnato
adnatas,F,P,adnato
adnato,M,S,adnato
adnatos,M,P,adnato
adobador,M,S,adobador
adobadora,F,S,adobador
adobadoras,F,P,adobador
adobadores,M,P,adobador
adocenada,F,S,adocenado
adocenadas,F,P,adocenado
adocenado,M,S,adocenado
adocenados,M,P,adocenado
adoctrinador,M,S,adoctrinador
adoctrinadora,F,S,adoctrinador
adoctrinadoras,F,P,adoctrinador
adoctrinadores,M,P,adoctrinador
adoleciente,A,S
adolecientes,A,P
adolescente,A,S
adolescentes,A,P,adolescente
adolorada,F,S,adolorado
adoloradas,F,P,adolorado
adolorado,M,S,adolorado
adolorados,M,P,adolorado
adolorida,F,S,adolorido
adoloridas,F,P,adolorido
adolorido,M,S,adolorido
adoloridos,M,P,adolorido
adonada,F,S,adonado
adonadas,F,P,adonado
adonado,M,S,adonado
adonados,M,P,adonado
adonio,M,S,adonio
adonios,M,P,adonio
adopcionista,A,S
adopcionistas,A,P,adopcionista
adoptable,A,S,adoptable
adoptables,A,P,adoptable
adoptador,M,S,adoptador
adoptadora,F,S,adoptador
adoptadoras,F,P,adoptador
adoptadores,M,P,adoptador
adoptiva,F,S,adoptivo
adoptivas,F,P,adoptivo
adoptivo,M,S,adoptivo
adoptivos,M,P,adoptivo
adorable,A,S,adorable
adorables,A,P,adorable
adorador,M,S,adorador
adoradora,F,S,adorador
adoradoras,F,P,adorador
adoradores,M,P,adorador
adoratrices,F,P,adoratriz
adoratriz,F,S
adormecedor,M,S,adormecedor
adormecedora,F,S,adormecedor
adormecedoras,F,P,adormecedor
adormecedores,M,P,adormecedor
adornador,M,S,adornador
adornadora,F,S,adornador
adornadoras,F,P,adornador
adornadores,M,P,adornador
adosada,F,S,adosado
adosadas,F,P,adosado
adosado,M,S,adosado
adosados,M,P,adosado
adovelada,F,S,adovelado
adoveladas,F,P,adovelado
adovelado,M,S,adovelado
adovelados,M,P,adovelado
adquirible,A,S,adquirible
adquiribles,A,P,adquirible
adquiridor,M,S,adquiridor
adquiridora,F,S,adquiridor
adquiridoras,F,P,adquiridor
adquiridores,M,P,adquiridor
adquisidor,M,S,adquisidor
